"YEAR","MONTH","DATE","SITE","TRANSECT","SP_CODE","SIZE","COUNT","AREA","NOTES","SCIENTIFIC_NAME","COMMON_NAME","TAXON_KINGDOM","TAXON_PHYLUM","TAXON_CLASS","TAXON_ORDER","TAXON_FAMILY","TAXON_GENUS","GROUP","SURVEY","MOBILITY","GROWTH_MORPH"
2010,1,"2010-01-29","CARP",7,"SPL",6.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,2,"2010-02-04","AQUE",4,"SPL",3,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,2,"2010-02-04","AQUE",4,"SPL",4,24,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,2,"2010-02-04","AQUE",4,"SPL",5,21,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,2,"2010-02-04","AQUE",4,"SPL",6,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,2,"2010-02-11","MOHK",2,"SPL",4,23,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,2,"2010-02-11","MOHK",2,"SPL",5,25,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,2,"2010-02-11","MOHK",2,"SPL",6,28,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,2,"2010-02-11","MOHK",2,"SPL",7,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-11","CARP",7,"SPL",2.5,12,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-11","CARP",7,"SPL",3,35,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-11","CARP",7,"SPL",3.5,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-11","CARP",7,"SPL",4,15,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-11","CARP",7,"SPL",4.5,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-11","CARP",7,"SPL",5,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-11","CARP",7,"SPL",5.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-11","CARP",7,"SPL",6,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-15","MOHK",2,"SPL",2.5,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-15","MOHK",2,"SPL",3,29,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-15","MOHK",2,"SPL",3.5,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-15","MOHK",2,"SPL",4,11,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-15","MOHK",2,"SPL",4.5,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-15","MOHK",2,"SPL",5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-19","NAPL",3,"SPL",2.5,18,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-19","NAPL",3,"SPL",3,16,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-19","NAPL",3,"SPL",3.5,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-19","NAPL",3,"SPL",4,9,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-19","NAPL",3,"SPL",4.5,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-19","NAPL",3,"SPL",5,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-22","AQUE",4,"SPL",2.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-22","AQUE",4,"SPL",3,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-22","AQUE",4,"SPL",3.5,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-22","AQUE",4,"SPL",4,7,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-22","AQUE",4,"SPL",4.5,13,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-22","AQUE",4,"SPL",5,18,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-22","AQUE",4,"SPL",5.5,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-22","AQUE",4,"SPL",6,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,3,"2010-03-22","AQUE",4,"SPL",6.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-23","CARP",7,"SPL",3,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-23","CARP",7,"SPL",3.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-23","CARP",7,"SPL",4,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-23","CARP",7,"SPL",4.5,13,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-23","CARP",7,"SPL",5,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-23","CARP",7,"SPL",5.5,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-23","CARP",7,"SPL",6,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-23","CARP",7,"SPL",6.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-23","CARP",7,"SPL",7,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-26","AQUE",4,"SPL",3.5,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-26","AQUE",4,"SPL",4,7,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-26","AQUE",4,"SPL",4.5,9,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-26","AQUE",4,"SPL",5,13,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-26","AQUE",4,"SPL",5.5,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-26","AQUE",4,"SPL",6,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-26","AQUE",4,"SPL",6.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-26","AQUE",4,"SPL",7,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-27","NAPL",3,"SPL",2.5,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-27","NAPL",3,"SPL",3,9,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-27","NAPL",3,"SPL",3.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-27","NAPL",3,"SPL",4,15,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-27","NAPL",3,"SPL",4.5,11,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-27","NAPL",3,"SPL",5,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,4,"2010-04-27","NAPL",3,"SPL",5.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,5,"2010-05-05","MOHK",2,"SPL",3,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,5,"2010-05-05","MOHK",2,"SPL",3.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,5,"2010-05-05","MOHK",2,"SPL",4,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,5,"2010-05-05","MOHK",2,"SPL",4.5,11,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,5,"2010-05-05","MOHK",2,"SPL",5,16,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,5,"2010-05-05","MOHK",2,"SPL",5.5,9,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,5,"2010-05-05","MOHK",2,"SPL",6,7,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,5,"2010-05-05","MOHK",2,"SPL",6.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,5,"2010-05-05","MOHK",2,"SPL",7,3,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-09","CARP",7,"SPL",2.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-09","CARP",7,"SPL",3,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-09","CARP",7,"SPL",4,8,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-09","CARP",7,"SPL",4.5,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-09","CARP",7,"SPL",5,22,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-09","CARP",7,"SPL",5.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-09","CARP",7,"SPL",6,15,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-09","CARP",7,"SPL",6.5,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-09","CARP",7,"SPL",7,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-11","NAPL",3,"SPL",3,4,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-11","NAPL",3,"SPL",3.5,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-11","NAPL",3,"SPL",4,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-11","NAPL",3,"SPL",4.5,13,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-11","NAPL",3,"SPL",5,20,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-11","NAPL",3,"SPL",5.5,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-11","NAPL",3,"SPL",6,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-11","NAPL",3,"SPL",6.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-14","MOHK",2,"SPL",4,10,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-14","MOHK",2,"SPL",4.5,7,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-14","MOHK",2,"SPL",5,13,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-14","MOHK",2,"SPL",5.5,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-14","MOHK",2,"SPL",6,12,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-14","MOHK",2,"SPL",6.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-14","MOHK",2,"SPL",7,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-15","AQUE",4,"SPL",2.5,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-15","AQUE",4,"SPL",3,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-15","AQUE",4,"SPL",3.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-15","AQUE",4,"SPL",4,13,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-15","AQUE",4,"SPL",4.5,16,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-15","AQUE",4,"SPL",5,12,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-15","AQUE",4,"SPL",5.5,6,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-15","AQUE",4,"SPL",6,5,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-15","AQUE",4,"SPL",6.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,6,"2010-06-15","AQUE",4,"SPL",7,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,7,"2010-07-19","CARP",7,"SPL",3,1,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2010,7,"2010-07-19","CARP",7,"SPL",3.5,2,80,"","Strongylocentrotus purpuratus","Purple Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
